open,high,low,volume,close
1.12229,1.12249,1.12047,128780.7881,1.12058
1.12058,1.12214,1.12058,173061.9337,1.12194
1.12194,1.12274,1.1168,289649.7851,1.11838
1.11838,1.11854,1.11535,326377.375,1.11764
1.11764,1.12509,1.11698,388427.9062,1.12276
1.12276,1.12449,1.12254,148697.6661,1.12434
1.12328,1.12445,1.12273,85099.5503,1.12309
1.12309,1.12412,1.12266,153570.9141,1.12342
1.12343,1.12408,1.1221,216260.8868,1.12336
1.12336,1.12418,1.12266,209572.8282,1.12329
1.12329,1.12348,1.12053,310350.7226,1.12178
1.12178,1.122,1.121,149558.1074,1.12126
1.12126,1.12166,1.12051,87350.939,1.12063
1.12064,1.12105,1.11962,175940.4727,1.1198
1.1198,1.11995,1.11653,258816.2656,1.11721
1.11719,1.11753,1.11506,290488.8555,1.11656
1.11657,1.12392,1.11381,401007.6407,1.11938
1.11938,1.12113,1.11889,187400.5801,1.12054
1.12054,1.12145,1.12007,68664.8814,1.12106
1.12106,1.12287,1.12087,163663.7109,1.12177
1.12177,1.12287,1.12098,266240.3283,1.12286
1.12286,1.12335,1.12031,273460.9376,1.121
1.121,1.12196,1.11898,298509.4571,1.1206
1.12059,1.12204,1.12022,158593.0937,1.12063
1.12061,1.12128,1.12022,46195.8704,1.12027
1.12027,1.12068,1.11976,118928.6679,1.11976
1.11976,1.12096,1.11846,230546.8126,1.11907
1.11907,1.1192,1.11761,300220.6094,1.11798
1.11798,1.11865,1.11471,305537.4454,1.11612
1.11612,1.11643,1.11401,145769.2637,1.11521
1.11521,1.11533,1.11254,138108.417,1.1132
1.1132,1.11359,1.11104,158480.5312,1.11175
1.11174,1.11322,1.11046,242962.8047,1.11289
1.11289,1.11793,1.1117,274633.9961,1.11714
1.11715,1.12052,1.11471,303925.3047,1.11677
1.11675,1.12044,1.11639,165644.9121,1.1204
1.11822,1.12039,1.11822,67948.3979,1.11998
1.11998,1.12003,1.11861,152246.129,1.11916
1.11916,1.11927,1.11688,221402.5976,1.11814
1.11814,1.11814,1.11504,211286.8594,1.11522
1.11522,1.11646,1.11422,220181.6836,1.11436
1.11436,1.11441,1.11315,115608.0313,1.11399
1.11393,1.11426,1.11306,62918.9805,1.11319
1.1132,1.11375,1.11198,154705.4317,1.11339
1.11339,1.11352,1.11062,206430.0683,1.11118
1.11119,1.11168,1.10717,230138.3516,1.10889
1.10889,1.10988,1.10543,269355.6797,1.10692
1.10692,1.10696,1.1049,159526.8007,1.10545
1.10545,1.10681,1.10415,86017.0495,1.10445
1.10445,1.10573,1.10445,119156.748,1.10488
1.10487,1.10612,1.1017,240031.4494,1.10242
1.10245,1.10293,1.10099,243929.1758,1.10217
1.10217,1.10453,1.10046,294597.0273,1.10302
1.10301,1.10477,1.10055,163019.3945,1.10073
1.10077,1.10185,1.10031,59252.7213,1.10032
1.10033,1.10378,1.10017,158544.5117,1.10147
1.10147,1.10247,1.09856,220832.668,1.09958
1.09958,1.10402,1.09935,201028.6914,1.10313
1.10312,1.10471,1.10207,256305.6407,1.10406
1.10403,1.1058,1.10403,133920.2754,1.10571
1.10574,1.10591,1.10415,63404.4098,1.10467
1.10467,1.10567,1.10243,151374.8906,1.10285
1.10286,1.10292,1.10044,183045.5001,1.1023
1.10231,1.10234,1.09957,241192,1.10102
1.10102,1.10279,1.09817,255614.543,1.09951
1.09951,1.10143,1.09708,171428.7891,1.09722
1.09697,1.09734,1.0964,61610.419,1.09673
1.09673,1.09862,1.09673,141066.9336,1.0986
1.0986,1.09946,1.09719,208186.6679,1.09894
1.0989,1.1005,1.09853,242492.8554,1.10047
1.10046,1.1008,1.09894,203694.2891,1.10009
1.10009,1.10069,1.09953,131942.8769,1.10005
1.10004,1.10194,1.09967,78985.3491,1.10164
1.10164,1.10266,1.10152,120244.0607,1.10163
1.10163,1.10244,1.10048,186857.0626,1.10173
1.10173,1.10218,1.09814,234668.7813,1.09814
1.09815,1.09978,1.09703,242958.879,1.09906
1.09906,1.09961,1.09771,134728.6777,1.09808
1.09813,1.09922,1.09737,70500.0303,1.09917
1.09918,1.09997,1.098,119569.9922,1.09802
1.09802,1.10049,1.09739,182862.7833,1.09978
1.09978,1.10032,1.09612,236198.5704,1.09681
1.0968,1.09745,1.09551,245336.8673,1.09677
1.09677,1.09747,1.09607,130074.8086,1.09745
1.09744,1.09808,1.09667,64567.9097,1.09696
1.09696,1.09799,1.09618,109429.289,1.09629
1.09629,1.09792,1.09525,182981.1074,1.09725
1.09725,1.10395,1.09613,200443.7774,1.09778
1.09774,1.09829,1.0916,240260.3985,1.09447
1.09447,1.0946,1.09236,144215.4804,1.09295
1.09295,1.09298,1.09197,59895.6395,1.09202
1.09202,1.09225,1.08963,131312.8125,1.0903
1.0903,1.09123,1.08778,213620.1387,1.08808
1.08808,1.09043,1.08718,233534.2305,1.08727
1.08727,1.08829,1.08596,217789.0156,1.08744
1.08743,1.08892,1.08598,124015.2285,1.0889
1.08818,1.08849,1.0875,58044.8899,1.08751
1.08752,1.08759,1.08598,127339.6817,1.08667
1.08667,1.08931,1.08648,181298.1563,1.08915
1.08915,1.08998,1.08853,69694.578,1.08906
1.08906,1.08965,1.08756,42812.6201,1.08783
1.08782,1.08828,1.087,19730.1299,1.08825
1.08828,1.08832,1.08683,10811.1196,1.08719
1.08712,1.0882,1.08698,15754.2902,1.08797
1.08797,1.08936,1.08692,33200.5893,1.08898
1.089,1.0893,1.0855,41461.3203,1.08585
1.08584,1.08971,1.08512,61666.3496,1.0891
1.08909,1.09052,1.08842,23960.8195,1.08896
1.08896,1.08925,1.08752,10491.1602,1.08785
1.08786,1.08923,1.08746,17010.6899,1.08874
1.08875,1.09276,1.08846,42036.8295,1.09243
1.0924,1.09332,1.09113,45607.1201,1.09175
1.09175,1.09465,1.09082,58633.6992,1.09114
1.09115,1.09134,1.09003,20985.9699,1.09092
1.09094,1.0912,1.09032,8570.8401,1.09056
1.09057,1.09057,1.08922,21411.1494,1.08985
1.08985,1.09202,1.08978,39305.5991,1.09149
1.09147,1.09304,1.09103,41680.4501,1.09201
1.09202,1.09423,1.08827,52946.4502,1.0892
1.08922,1.09071,1.08865,18490.3603,1.08983
1.08983,1.09048,1.08935,8303.7599,1.0902
1.09017,1.09115,1.08996,10630.2998,1.09046
1.09046,1.09249,1.08997,32862.7103,1.09064
1.09064,1.09356,1.09027,42142.2602,1.09266
1.09266,1.09501,1.09127,47737.9101,1.094
1.09398,1.09919,1.09394,43321.3095,1.09879
1.09939,1.09939,1.09674,15618.8598,1.0971
1.0971,1.09755,1.09611,12913.58,1.09689
1.0969,1.0972,1.09505,24117.5102,1.09524
1.09525,1.09569,1.09441,40740.6104,1.09445
1.09445,1.09681,1.09361,63127.4316,1.09662
1.0966,1.09828,1.09601,28339.2895,1.09814
1.09818,1.09822,1.0966,15328.0497,1.09674
1.09675,1.09724,1.09602,15837.5599,1.09636
1.09636,1.09935,1.0963,30469.4799,1.09882
1.09882,1.10343,1.09882,50715.6104,1.10218
1.10218,1.10609,1.10215,63634.0694,1.10568
1.10567,1.10692,1.1051,37401.8195,1.10554
1.10558,1.10625,1.10505,16502.5701,1.10534
1.10534,1.10707,1.105,21759.6999,1.10697
1.10696,1.10995,1.10622,40170.6699,1.10843
1.10842,1.11019,1.10722,63568.8701,1.10852
1.10851,1.11232,1.10822,66992.9609,1.11172
1.11172,1.11185,1.10846,46424.6697,1.10978
1.1098,1.11063,1.10916,11053.85,1.11025
1.11026,1.11261,1.10991,29112.4994,1.11152
1.11154,1.11261,1.10942,37110.3495,1.10977
1.10974,1.11039,1.10604,73763.67,1.1065
1.10652,1.11013,1.10599,61663.0185,1.1096
1.1096,1.11208,1.10958,34617.0601,1.11057
1.1106,1.11102,1.10964,12392.2,1.11023
1.11024,1.11081,1.10882,18581.8899,1.1095
1.10949,1.11079,1.1087,34256.6104,1.10993
1.10991,1.1115,1.10801,61903.4698,1.10952
1.10954,1.11271,1.10877,69773.0097,1.11197
1.11196,1.11426,1.11126,25252.3897,1.11425
1.10638,1.11106,1.10638,33218.7708,1.10948
1.10947,1.10983,1.1067,28110.0595,1.10736
1.1074,1.10745,1.10486,44897.1597,1.10604
1.10604,1.10737,1.10554,52453.1699,1.10578
1.10578,1.10608,1.10275,60171.3095,1.1043
1.1043,1.10475,1.10318,23498.5,1.10407
1.10405,1.10501,1.1033,18902.7602,1.10388
1.10386,1.10442,1.10302,19054.44,1.10427
1.10427,1.10671,1.10427,37252.0303,1.10504
1.10503,1.10515,1.10359,42851.0703,1.10475
1.10477,1.10544,1.10202,64349.2589,1.10234
1.10231,1.10347,1.1009,36687.4703,1.1027
1.10266,1.10528,1.099,47884.0012,1.10412
1.10416,1.12998,1.10416,98097.6524,1.12749
1.1275,1.12769,1.10297,88921.3691,1.10519
1.10519,1.11085,1.09984,72362.0391,1.10095
1.10096,1.10129,1.09232,92803.3301,1.09389
1.09387,1.0949,1.09073,47647.9687,1.09106
1.09108,1.09372,1.09099,26804.0801,1.0935
1.09347,1.0954,1.09224,31900.3999,1.09424
1.09425,1.09479,1.08875,63812.9897,1.08945
1.08945,1.09205,1.08698,85498.3829,1.08985
1.08984,1.09065,1.0865,91905.8398,1.08905
1.08908,1.09039,1.0884,44175.79,1.0894
1.08937,1.09011,1.08758,23294.1299,1.08849
1.08852,1.09236,1.0883,33709.48,1.09126
1.09125,1.09198,1.08682,55983.2284,1.08693
1.08695,1.09193,1.08543,74702.6992,1.09022
1.09022,1.09105,1.08306,78253.6191,1.08599
1.08599,1.08631,1.08416,26837.0195,1.08602
1.08342,1.08407,1.07731,36346.6797,1.07969
1.07969,1.0809,1.07785,33585.8701,1.07923
1.07922,1.08065,1.07283,72502.3193,1.07578
1.07576,1.07892,1.07536,89375.0821,1.0768
1.07681,1.07704,1.07092,89458.8808,1.07485
1.07486,1.07592,1.07229,51105.2784,1.07377
1.07372,1.07714,1.07363,28778.75,1.07567
1.07565,1.0761,1.07457,26012.3096,1.07489
1.07487,1.08167,1.07478,67279.3008,1.0799
1.07997,1.08035,1.07281,72479.6991,1.0734
1.07349,1.07518,1.07187,87172.4209,1.07317
1.0733,1.07372,1.07142,35746.811,1.07235
1.07223,1.07506,1.07191,20459.2202,1.07392
1.07391,1.07596,1.07373,24814.5996,1.0747
1.0747,1.07569,1.07003,59519.2804,1.07147
1.07146,1.07226,1.06877,72029.3388,1.07123
1.07122,1.07188,1.06662,82315.1104,1.06957
1.06957,1.06976,1.06676,27946.1502,1.06916
1.06916,1.07147,1.06897,23113.7602,1.07075
1.07073,1.07073,1.0692,16518.2201,1.06999
1.06997,1.07365,1.06835,50226.6704,1.07242
1.07241,1.07457,1.06814,63836.2608,1.0688
1.06881,1.07151,1.06297,74620.4989,1.06358
1.06357,1.06445,1.06201,31015.0498,1.06272
1.06272,1.06297,1.0582,26580.0898,1.05946
1.05945,1.06103,1.05853,26803.9903,1.05853
1.05852,1.06143,1.05842,58212.5894,1.05988
1.05988,1.0643,1.05977,62978.1611,1.06109
1.0611,1.06252,1.05694,76544.4882,1.05864
1.05864,1.06074,1.05843,28036.9102,1.05914
1.05929,1.06139,1.0579,30472.9099,1.06052
1.06056,1.06119,1.05882,24166.3502,1.06012
1.06012,1.06493,1.05977,41413.4697,1.06321
1.06321,1.06469,1.0618,52465.3203,1.06395
1.06395,1.06395,1.05928,60222.5293,1.06058
1.0606,1.06407,1.059,31321.9805,1.06326
1.06324,1.06499,1.06257,24326.2099,1.06353
1.06353,1.06383,1.06246,21389.4297,1.06305
1.06306,1.06581,1.06048,46120.9199,1.06475
1.06474,1.06496,1.0604,47019.4198,1.06115
1.06115,1.06391,1.05838,65697.1601,1.06248
1.06248,1.06299,1.06108,20017.5098,1.06295
1.06299,1.06348,1.0622,14125.8501,1.06245
1.06246,1.06315,1.06202,12181.6996,1.06299
1.06297,1.06438,1.06005,37558.0303,1.06125
1.06124,1.06366,1.05567,64072.7402,1.05574
1.05574,1.05662,1.05264,75644.459,1.05574
1.05572,1.05645,1.05378,38273.2498,1.05556
1.05548,1.0557,1.05323,23452.9902,1.05352
1.0535,1.05507,1.05253,25246.3994,1.05473
1.05474,1.05785,1.05183,49937.5703,1.05675
1.05676,1.05854,1.0543,47131.8398,1.05625
1.05626,1.058,1.05544,37928.5288,1.05554
1.05555,1.0558,1.05495,14299.7898,1.0557
1.0557,1.05619,1.05388,23232.9004,1.05576
1.05578,1.05779,1.05502,28872.1801,1.05697
1.05693,1.0615,1.05682,56365.1196,1.05957
1.05958,1.0605,1.05828,51557.1807,1.06041
1.0604,1.06275,1.05895,50891.331,1.05929
1.05932,1.06075,1.05836,18784.3199,1.05991
1.06119,1.06478,1.05947,27949.7903,1.06456
1.06457,1.06858,1.06448,34498.3496,1.06538
1.06541,1.06698,1.06387,45434.5005,1.06425
1.0642,1.06427,1.05654,53934.3906,1.05687
1.05685,1.06048,1.0564,60770.0088,1.05849
1.05848,1.06177,1.05822,22391.5303,1.06151
1.06154,1.06221,1.06011,18703.8304,1.06104
1.06101,1.06107,1.05889,22674.6201,1.06025
1.0603,1.06143,1.05823,40630.5498,1.05964
1.05964,1.06095,1.05651,52719.1007,1.05762
1.05762,1.06354,1.05718,71365.5508,1.06274
1.06275,1.06547,1.06275,25627.3702,1.06497
1.06497,1.06605,1.06412,16466.1701,1.06501
1.06501,1.06558,1.06277,20687.8203,1.0632
1.0632,1.06645,1.06195,52173.9604,1.06374
1.06373,1.06667,1.06154,63917.0098,1.06298
1.06297,1.06339,1.05528,99012.8692,1.05992
1.05992,1.06026,1.05871,32939.0703,1.05892
1.0589,1.06046,1.05859,23600.8699,1.05959
1.05958,1.06175,1.05903,28188.2905,1.06143
1.06143,1.06402,1.0603,48481.6597,1.063
1.063,1.06358,1.06146,56811.3203,1.06284
1.06284,1.06363,1.05847,82807.63,1.06256
1.06256,1.06689,1.0625,38728.6207,1.06612
1.06619,1.06774,1.06573,16145.4401,1.06705
1.06704,1.069,1.06663,23642.8401,1.06837
1.06836,1.06885,1.06465,45190.79,1.06469
1.06468,1.06721,1.06255,59133.6094,1.0635
1.06348,1.0681,1.06333,72595.0811,1.06749
1.06747,1.06794,1.06556,33356.3901,1.06698
1.06327,1.06327,1.05068,47535.8491,1.05608
1.05608,1.05669,1.05378,26399.0401,1.05667
1.05661,1.06625,1.05549,69516.3199,1.06336
1.06338,1.07299,1.06302,66892.7989,1.06871
1.06871,1.07702,1.06871,71590.0302,1.07675
1.07675,1.07965,1.07598,40790.4498,1.07645
1.07645,1.07689,1.07506,20012.11,1.07619
1.07619,1.07701,1.07513,19642.7602,1.07552
1.07552,1.07855,1.07372,46304.5108,1.0767
1.0767,1.07764,1.07271,54382.9404,1.07332
1.07331,1.07495,1.06987,63796.2499,1.07119
1.07118,1.07222,1.07043,21270.9804,1.07195
1.07195,1.0727,1.07127,14997.85,1.07202
1.07202,1.07246,1.07173,15198.4502,1.07187
1.07188,1.07328,1.07112,42390.1309,1.07197
1.07196,1.07376,1.07101,43121.6503,1.07359
1.07359,1.07685,1.07308,52574.3998,1.07439
1.07438,1.07673,1.07435,22689.3901,1.07537
1.07539,1.07692,1.0749,11384.7303,1.07666
1.07666,1.07848,1.07628,17547.6599,1.07731
1.07733,1.08054,1.07587,34976.2896,1.08023
1.08023,1.0874,1.06396,73326.5215,1.0668
1.06678,1.06793,1.05977,83086.0302,1.06092
1.06091,1.0624,1.0599,32573.8008,1.06161
1.06169,1.0622,1.05898,15433.03,1.05907
1.05908,1.06165,1.05893,13920.3598,1.06164
1.0617,1.06298,1.06077,35511.5501,1.0626
1.06258,1.06298,1.05507,55250.7304,1.05754
1.05754,1.05797,1.05311,57215.3994,1.054
1.054,1.05631,1.05395,22100.0899,1.05625
1.05343,1.05588,1.05257,17906.9797,1.0555
1.05547,1.05687,1.05505,22105.0801,1.05595
1.05593,1.05953,1.05538,44726.7905,1.0593
1.05929,1.06215,1.05909,51057.5508,1.06084
1.06084,1.0652,1.0591,62828.9804,1.06417
1.06419,1.06453,1.06262,27328.75,1.06351
1.06354,1.06504,1.063,21771.0002,1.06336
1.06334,1.06367,1.06289,18316.3401,1.06337
1.06337,1.06501,1.06128,44291.1801,1.06193
1.0619,1.06354,1.06039,43628.6699,1.06273
1.06274,1.06674,1.06135,56353.6612,1.06244
1.06245,1.06305,1.06149,26634.6298,1.06262
1.06261,1.06414,1.06219,17615.9705,1.06339
1.06339,1.06454,1.06322,11371.47,1.06443
1.06443,1.0665,1.06124,43198.9297,1.06262
1.06263,1.06564,1.06256,43898.7392,1.06402
1.06402,1.06702,1.06328,51048.5694,1.06554
1.06552,1.06575,1.04967,71336.3209,1.05375
1.0537,1.05397,1.04686,29415.6002,1.05145
1.05146,1.05232,1.0504,25418.1997,1.05069
1.05069,1.05142,1.04701,54823.4385,1.05009
1.05007,1.05007,1.03953,77372.0204,1.0437
1.0437,1.04488,1.03667,73996.3496,1.04138
1.04135,1.04316,1.04053,35111.0395,1.04143
1.04141,1.04305,1.04061,18850.9704,1.04195
1.04195,1.04388,1.04192,17689.9702,1.04334
1.04334,1.04661,1.04278,40691.7597,1.04633
1.04636,1.04724,1.04313,45114.1904,1.04458
1.04458,1.04746,1.04009,62582.7099,1.04459
1.04458,1.0455,1.04297,27454.2797,1.0455
1.04444,1.04693,1.04383,15079.1697,1.04606
1.04604,1.04675,1.04529,16369.1799,1.04656
1.0466,1.04796,1.04482,34161.3701,1.04483
1.04481,1.04501,1.04116,43460.8301,1.04292
1.04293,1.04521,1.04238,43545.5406,1.04441
1.04441,1.0451,1.03927,39707.7107,1.04032
1.0403,1.0413,1.03947,15297.6401,1.04107
1.04108,1.04182,1.03928,19704.81,1.03973
1.03972,1.0398,1.03759,37151.4302,1.03837
1.03837,1.0392,1.03524,48010.5801,1.03697
1.03693,1.03998,1.03603,50726,1.03975
1.03977,1.0408,1.0386,21010.7298,1.03898
1.03896,1.04026,1.03828,14342.8401,1.03966
1.03964,1.04193,1.03959,19902.6702,1.04043
1.04043,1.04175,1.03945,29470.3399,1.03983
1.03983,1.04421,1.03887,41296.0601,1.04413
1.04414,1.04512,1.0421,47116.2803,1.04275
1.04275,1.04341,1.04199,19575.1802,1.04245
1.04245,1.04482,1.04243,18086.23,1.0443
1.04429,1.04451,1.04316,13327.3899,1.04376
1.04375,1.04566,1.04327,32341.8801,1.04431
1.04431,1.04704,1.04295,44879.1505,1.0439
1.04389,1.04994,1.0437,55718.0021,1.04418
1.04417,1.04476,1.04321,18485.3499,1.04376
1.04373,1.0445,1.04342,9099.0101,1.04449
1.04449,1.04505,1.04396,10470.8898,1.04498
1.04498,1.04636,1.04362,25228.66,1.04554
1.04554,1.04601,1.04321,30108.6802,1.04345
1.04347,1.04691,1.04269,30393.5406,1.04476
1.04474,1.04601,1.04441,12308.1802,1.0456
1.04665,1.04665,1.04449,22470.1701,1.04516
1.04518,1.04642,1.04504,27304.5899,1.04628
1.04627,1.04684,1.04421,18490.1497,1.04499
1.04496,1.04618,1.04428,13286.0403,1.04577
1.04575,1.04682,1.0448,6194.9798,1.04521
1.0452,1.04606,1.0452,8676.2699,1.04581
1.04587,1.04597,1.04327,20842.8601,1.04345
1.04347,1.04459,1.04331,13902.0901,1.04459
1.04457,1.04555,1.04395,20150.6999,1.0451
1.04509,1.04558,1.04406,23387.7998,1.04435
1.04435,1.04635,1.04423,24616.0708,1.04565
1.04565,1.04591,1.04513,10598.86,1.0459
1.04591,1.04752,1.0456,11588.0398,1.04696
1.04695,1.04801,1.04648,12835.6998,1.04785
1.04785,1.04798,1.04343,29661.1797,1.044
1.044,1.04457,1.03867,39741.3906,1.03935
1.03935,1.04037,1.03723,38980.5694,1.0384
1.03841,1.04188,1.03826,22501.27,1.04161
1.04164,1.04379,1.04091,19638.58,1.04344
1.04343,1.04651,1.04298,21836.8101,1.04608
1.04604,1.048,1.04427,33765.5505,1.04691
1.04692,1.0477,1.04458,38631.669,1.04651
1.04651,1.04925,1.04473,39245.2794,1.04726
1.04726,1.0494,1.04709,18092.6401,1.0491
1.04919,1.06585,1.04851,34075.5597,1.05456
1.05455,1.05475,1.05207,22304.7696,1.05366
1.05366,1.05915,1.05061,41523.3594,1.05895
1.05894,1.05908,1.05351,43367.209,1.05438
1.05439,1.05776,1.05255,48243.9805,1.05463
1.05468,1.05477,1.05134,29791.2502,1.05219
1.05236,1.05426,1.05221,802.02,1.0524
1.05239,1.05244,1.05136,3546.3299,1.05161
1.05163,1.05243,1.04779,16491.8603,1.04877
1.04879,1.04899,1.04617,17458.07,1.04666
1.04672,1.048,1.04627,18381.3604,1.04668
1.04667,1.04678,1.04505,21315.5203,1.04552
1.04556,1.0481,1.04555,18607.5194,1.0476
1.0476,1.04903,1.04709,11831.3299,1.04823
1.04823,1.04894,1.04004,46515.81,1.04018
1.04016,1.04167,1.03752,50773.3604,1.03917
1.03917,1.04339,1.03405,71555.2803,1.04272
1.04273,1.04319,1.04018,28022.3496,1.04063
1.04061,1.04245,1.03902,23689.7803,1.03936
1.03936,1.04097,1.03934,19536.17,1.04068
1.04067,1.04457,1.03995,43829.7202,1.04386
1.04384,1.04462,1.04237,49455.17,1.04394
1.04394,1.04917,1.04369,61417.2412,1.04719
1.0472,1.05001,1.04521,37955.3887,1.04911
1.04905,1.05409,1.04811,29542.1093,1.05197
1.05198,1.05638,1.05114,28806.0902,1.05417
1.05418,1.05751,1.05017,53631.54,1.05052
1.05052,1.05427,1.04827,56957.8887,1.05308
1.05305,1.06154,1.0528,82797.538,1.05985
1.05988,1.06101,1.05871,28799.4999,1.06074
1.06085,1.06134,1.0576,25843.47,1.05838
1.05841,1.05936,1.05769,27467.3106,1.05829
1.05827,1.06086,1.05745,38601.0201,1.06012
1.06012,1.06234,1.05397,54235.0108,1.0544
1.05444,1.05829,1.05357,68826.3203,1.05499
1.05498,1.0552,1.05251,26874.4298,1.05346
1.05308,1.05447,1.05226,18452.8799,1.05423
1.05423,1.05427,1.05167,22974.8501,1.0524
1.0524,1.05562,1.05193,48870.8589,1.05246
1.05246,1.0542,1.05111,50399.8896,1.05347
1.05349,1.05832,1.05248,54611.5605,1.05708
1.0571,1.05784,1.0558,22314.5596,1.0575
1.0575,1.05998,1.05747,20288.9199,1.05789
1.05789,1.06274,1.05763,37669.0899,1.06098
1.06095,1.06205,1.05872,48843.061,1.05965
1.05967,1.06002,1.05588,46812.5411,1.05749
1.05749,1.06048,1.05511,62632.961,1.05613
1.05613,1.05646,1.05539,23118.3001,1.05546
1.05549,1.05662,1.055,17095.8497,1.05582
1.05583,1.05609,1.05363,29775.5503,1.055
1.05502,1.05672,1.05305,38745.2104,1.05354
1.05355,1.05362,1.04943,46857.2402,1.05133
1.05132,1.0573,1.04539,96778.9278,1.05586
1.05586,1.06232,1.05547,59793.6497,1.05831
1.05833,1.05995,1.05718,23036.7497,1.05842
1.05839,1.06142,1.0583,33898.3291,1.06113
1.06115,1.06649,1.06051,60328.0986,1.06411
1.06411,1.06848,1.06199,59547.0205,1.06529
1.06528,1.06758,1.06327,69102.4287,1.06487
1.06489,1.06519,1.06108,35071.1799,1.06132
1.06132,1.06199,1.06052,20110.7799,1.06164
1.06165,1.06193,1.0604,22245.6299,1.06174
1.06172,1.0651,1.06145,46384.0595,1.06444
1.06444,1.06738,1.06206,52417.0303,1.06455
1.06454,1.06527,1.05963,71827.1494,1.06374
1.06375,1.0653,1.06297,27942.95,1.06481
1.06104,1.06359,1.06093,18797.1799,1.06209
1.06209,1.06274,1.06051,25742.3604,1.06209
1.06212,1.06298,1.05798,43351.3793,1.05904
1.05901,1.06011,1.05794,36291.5508,1.05928
1.05929,1.0609,1.05897,31690.02,1.06044
1.06045,1.0606,1.05967,19804.9897,1.0606
1.06061,1.0619,1.05983,17558.6002,1.06032
1.06028,1.06594,1.06025,32875.8705,1.06577
1.06577,1.0682,1.06406,54265.6905,1.06793
1.06792,1.07193,1.06578,78718.4806,1.06919
1.06919,1.07168,1.06898,66775.6299,1.06994
1.06995,1.07145,1.06945,29845.9604,1.07139
1.07135,1.07154,1.06919,19901.0799,1.06993
1.0699,1.07006,1.06814,27365.0596,1.06846
1.06847,1.07048,1.06761,42617.1704,1.06959
1.0696,1.06965,1.06557,47788.4697,1.06685
1.06685,1.07031,1.06652,64061.791,1.06832
1.06832,1.06837,1.06292,44953.3189,1.06302
1.063,1.06361,1.06225,21062.7001,1.06282
1.06282,1.06456,1.06273,26596.4399,1.06394
1.06392,1.06707,1.06325,47910.4908,1.0661
1.06609,1.06769,1.06031,56681.2304,1.06195
1.06196,1.06369,1.05894,82512.6895,1.06325
1.06323,1.06694,1.06185,41760.0798,1.06638
1.06639,1.06878,1.06525,19266.2397,1.06817
1.06817,1.06937,1.06714,20327.8696,1.06725
1.06728,1.06922,1.06423,40846.3111,1.06464
1.06464,1.06576,1.06253,42205.9004,1.06568
1.06567,1.06952,1.0652,71516.1015,1.0675
1.06748,1.07097,1.0666,38789.7007,1.07044
1.07034,1.0745,1.0696,21734.3604,1.07445
1.07446,1.075,1.07351,24108.44,1.07485
1.07484,1.07551,1.0723,42640.1895,1.07261
1.07259,1.07452,1.07095,41920.0996,1.07304
1.07303,1.07523,1.07065,66212.999,1.07271
1.07272,1.07694,1.07254,25794.6202,1.07663
1.07664,1.07731,1.07455,16777.9995,1.07549
1.07546,1.07711,1.07484,19267,1.07554
1.07552,1.07571,1.07341,38395.2695,1.07404
1.07404,1.0757,1.07256,42649.1796,1.07476
1.07475,1.0775,1.07433,54388.502,1.07568
1.07568,1.07583,1.07205,28676.6294,1.07321
1.07321,1.07353,1.07221,17481.9204,1.07295
1.07296,1.07381,1.07239,23775.5606,1.07263
1.07262,1.07548,1.07115,51472.27,1.07499
1.07499,1.07699,1.07358,51451.9888,1.0745
1.0745,1.07533,1.07201,62175.0205,1.07378
1.07379,1.07546,1.07207,34270.4898,1.07485
1.07484,1.07658,1.07465,18695.23,1.0759
1.07594,1.07626,1.07533,21571.0503,1.07559
1.07558,1.07569,1.07162,46924.8495,1.07212
1.07214,1.07334,1.06888,56228.5909,1.06972
1.06973,1.07049,1.06578,66704.6405,1.0687
1.0687,1.07042,1.06629,33981.3296,1.0683
1.06827,1.06889,1.06728,20065.1501,1.06829
1.06827,1.06888,1.06684,24669.73,1.06721
1.0672,1.06986,1.06586,45247.5103,1.06935
1.06931,1.07087,1.0671,50872.5088,1.06983
1.06984,1.07251,1.06797,61918.1303,1.06828
1.06827,1.07002,1.06791,20312.0603,1.07
1.07232,1.07405,1.07084,20581.3903,1.07371
1.07369,1.07386,1.07235,12813.8899,1.07246
1.07245,1.07256,1.06873,36815.5005,1.06958
1.06958,1.06998,1.06204,61489.29,1.06448
1.06447,1.07096,1.06404,65370.1494,1.06933
1.06934,1.07002,1.06851,27972.9997,1.06966
1.06963,1.07093,1.0693,19474.55,1.06933
1.06931,1.07128,1.0691,30679.7305,1.06999
1.07001,1.07251,1.06848,54135.7602,1.07118
1.07118,1.07653,1.06995,66711.7988,1.07556
1.07556,1.08124,1.07489,82801.0879,1.07836
1.07837,1.08099,1.07829,32273.1205,1.07978
1.07979,1.08049,1.07884,20491.4198,1.07933
1.07933,1.07984,1.07877,22017.06,1.07908
1.07909,1.07993,1.0775,44859.3193,1.07847
1.07846,1.08076,1.07604,52493.3897,1.07606
1.07605,1.07631,1.07368,60326.4697,1.0753
1.07528,1.07896,1.07317,53123.0784,1.07695
1.07695,1.07887,1.07627,19148.9799,1.07832
1.07831,1.07957,1.07766,28802.8403,1.07929
1.07929,1.08184,1.0778,51224.8907,1.08153
1.08153,1.0829,1.07944,60804.7686,1.08147
1.08146,1.08239,1.07846,59830.3106,1.0788
1.07882,1.07948,1.07561,30005.6394,1.07584
1.07584,1.07721,1.07553,20126.2705,1.07695
